FRAME_NUMBER,TIME_FPS,TIME_PROCESS,TIME_PHYSICS_PROCESS,MEMORY_STATIC,MEMORY_DYNAMIC,MEMORY_STATIC_MAX,MEMORY_DYNAMIC_MAX,MEMORY_MESSAGE_BUFFER_MAX,OBJECT_COUNT,OBJECT_RESOURCE_COUNT,OBJECT_NODE_COUNT,OBJECT_ORPHAN_NODE_COUNT,RENDER_OBJECTS_IN_FRAME,RENDER_VERTICES_IN_FRAME,RENDER_MATERIAL_CHANGES_IN_FRAME,RENDER_SHADER_CHANGES_IN_FRAME,RENDER_SURFACE_CHANGES_IN_FRAME,RENDER_DRAW_CALLS_IN_FRAME,RENDER_2D_ITEMS_IN_FRAME,RENDER_2D_DRAW_CALLS_IN_FRAME,RENDER_VIDEO_MEM_USED,RENDER_TEXTURE_MEM_USED,RENDER_VERTEX_MEM_USED,RENDER_USAGE_VIDEO_MEM_TOTAL,PHYSICS_2D_ACTIVE_OBJECTS,PHYSICS_2D_COLLISION_PAIRS,PHYSICS_2D_ISLAND_COUNT,PHYSICS_3D_ACTIVE_OBJECTS,PHYSICS_3D_COLLISION_PAIRS,PHYSICS_3D_ISLAND_COUNT,AUDIO_OUTPUT_LATENCY,
1235,60,0,0,52761672,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,35,11253764,11253764,0,0,9,13327,9,0,0,0,0,
1236,60,0,0,52762232,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1237,60,0,0,52762352,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1238,60,0,0,52762832,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13330,9,0,0,0,0,
1239,60,0,0,52769112,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13329,9,0,0,0,0,
1240,60,0,0,52769824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1241,60,0,0,52768368,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1242,60,0,0,52761760,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1243,60,0,0,52775712,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1244,60,0,0,52781392,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1245,60,0,0,52781320,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1246,60,0,0,52782024,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1247,60,0,0,52777792,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1248,60,0,0,52777832,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13329,9,0,0,0,0,
1249,60,0,0,52775488,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1250,60,0,0,52774480,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1251,60,0,0,52775488,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1252,60,0,0,52775472,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1253,60,0,0,52788776,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1254,60,0,0,52801600,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1255,60,0,0,52802040,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1256,60,0,0,52802296,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1257,60,0,0,52807680,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1258,60,0,0,52807552,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1259,60,0,0,52806616,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1260,60,0,0,52806176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1261,60,0,0,52821712,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1262,60,0,0,52821272,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1263,60,0,0,52822152,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1264,60,0,0,52817040,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1265,60,0,0,52821008,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13329,9,0,0,0,0,
1266,60,0,0,52821136,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13329,9,0,0,0,0,
1267,60,0,0,52821456,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13331,9,0,0,0,0,
1268,60,0,0,52800624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13331,9,0,0,0,0,
1269,60,0,0,52801528,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13330,9,0,0,0,0,
1270,60,0,0,52803168,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13334,9,0,0,0,0,
1271,60,0,0,52808624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13332,9,0,0,0,0,
1272,60,0,0,52807360,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13332,9,0,0,0,0,
1273,60,0,0,52805032,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13327,9,0,0,0,0,
1274,60,0,0,52805216,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1275,60,0,0,52805728,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1276,60,0,0,52804432,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1277,60,0,0,52819168,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13328,9,0,0,0,0,
1278,60,0,0,52788304,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1279,60,0,0,52787992,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1280,60,0,0,52787704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1281,60,0,0,52781816,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1282,60,0,0,52759400,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1283,60,0,0,52758704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1284,60,0,0,52758704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1285,60,0,0,52758904,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1286,60,0,0,52758776,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1287,60,0,0,52758536,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1288,60,0,0,52754184,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1289,60,0,0,52753808,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
1290,60,0,0,52754376,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1291,60,0,0,52754376,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1292,60,0,0,52754376,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1293,60,0,0,52754304,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1294,60,0,0,52754816,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1295,60,0,0,52754880,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1296,60,0,0,52757080,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13328,8,0,0,0,0,
1297,60,0,0,52763000,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13326,8,0,0,0,0,
1298,60,0,0,52761992,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1299,60,0,0,52762120,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1300,60,0,0,52762184,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1301,60,0,0,52749824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13325,8,0,0,0,0,
1302,60,0,0,52736864,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
1303,60,0,0,52737616,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1304,60,0,0,52737872,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1305,60,0,0,52738040,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1306,60,0,0,52737744,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13325,8,0,0,0,0,
1307,60,0,0,52736864,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1308,60,0,0,52736552,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1309,60,0,0,52736240,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
1310,60,0,0,52735800,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13320,8,0,0,0,0,
1311,60,0,0,52736680,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1312,60,0,0,52736864,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1313,60,0,0,52741112,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1314,60,0,0,52741752,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13325,8,0,0,0,0,
1315,60,0,0,52741304,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1316,60,0,0,52752848,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1317,60,0,0,52752128,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1318,60,0,0,52738432,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
1319,60,0,0,52739000,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1320,60,0,0,52748800,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1321,60,0,0,52746920,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1322,60,0,0,52746960,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1323,60,0,0,52747200,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1324,60,0,0,52747312,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,34,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1325,60,0,0,52747752,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13325,8,0,0,0,0,
1326,60,0,0,52746176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,33,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1327,60,0,0,52746160,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1328,60,0,0,52745976,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
1329,60,0,0,52746416,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1330,60,0,0,52768672,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1331,60,0,0,52778432,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1332,60,0,0,52778872,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1333,60,0,0,52779504,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1334,60,0,0,52796064,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1335,60,0,0,52805280,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1336,60,0,0,52804760,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1337,60,0,0,52804392,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1338,60,0,0,52805872,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1339,60,0,0,52809408,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1340,60,0,0,52804496,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1341,60,0,0,52798856,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1342,60,0,0,52799240,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1343,60,0,0,52799552,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1344,60,0,0,52794152,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1345,60,0,0,52787048,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1346,60,0,0,52786480,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1347,60,0,0,52786296,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1348,60,0,0,52786864,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1349,60,0,0,52787176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1350,60,0,0,52786624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1351,60,0,0,52786936,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1352,60,0,0,52796952,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1353,60,0,0,52796824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1354,60,0,0,52794960,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1355,60,0,0,52782240,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1356,60,0,0,52782368,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1357,60,0,0,52782496,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1358,60,0,0,52776232,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1359,60,0,0,52758104,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1360,60,0,0,52757536,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1361,60,0,0,52757992,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1362,60,0,0,52755616,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1363,60,0,0,52757072,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1364,60,0,0,52756504,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1365,60,0,0,52755936,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1366,60,0,0,52755624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1367,60,0,0,52756192,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1368,60,0,0,52756504,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1369,60,0,0,52755872,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1370,60,0,0,52755552,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1371,60,0,0,52765424,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1372,60,0,0,52765736,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
1373,60,0,0,52766176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,8,0,0,0,0,
1374,60,0,0,52764600,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1375,60,0,0,52764840,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1376,60,0,0,52766304,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1377,60,0,0,52758536,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1378,60,0,0,52757008,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13327,9,0,0,0,0,
1379,60,0,0,52747904,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
1380,60,0,0,52748288,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1381,60,0,0,52748416,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1382,60,0,0,52748416,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1383,60,0,0,52748288,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
1384,60,0,0,52748408,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1385,60,0,0,52747952,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1386,60,0,0,52748520,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1387,60,0,0,52748392,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1388,60,0,0,52738280,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1389,60,0,0,52738464,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1390,60,0,0,52738704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1391,60,0,0,52739016,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13325,9,0,0,0,0,
1392,60,0,0,52739584,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13326,9,0,0,0,0,
1393,60,0,0,52744336,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,32,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1394,60,0,0,52734232,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1395,60,0,0,52734048,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13322,9,0,0,0,0,
1396,60,0,0,52734616,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1397,60,0,0,52753120,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
1398,60,0,0,52752680,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
1399,60,0,0,52752992,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
